cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/28/2016,9/3/2016,"CVOTER International","C+",1242,"lv",.0003436,49.37,45.52,,,47.6407,43.93509,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45327,70602,9/6/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"California",8/12/2016,8/18/2016,"Ipsos","A-",1203,"lv",.0003432,63.14,26.06,,,62.3858,28.59947,,,"","http://www.reuters.com/statesofthenation",44943,68976,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/10/2016,8/14/2016,"Ipsos","A-",1109,"lv",.0003418,41.4,34.6,8,,42.66039,39.27941,4.480174,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44866,68768,8/16/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/10/2016,9/16/2016,"USC Dornsife/LA Times","",2565,"lv",.0003347,41.23,47.22,,,43.1142,45.81008,,,"","http://latimes.com/politics/",45875,71639,9/17/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Connecticut",7/29/2016,8/18/2016,"Ipsos","A-",358,"lv",.0003345,49.73,36.71,,,48.87505,39.65822,,,"","http://www.reuters.com/statesofthenation",44945,68978,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",8/17/2016,8/23/2016,"Google Consumer Surveys","B",383,"lv",.0003326,34.88,39.74,7.66,,41.74831,49.86627,3.041746,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45557,70942,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/21/2016,7/22/2016,"Gravis Marketing","B-",3462,"rv",.0003307,49,51,,,49.39484,52.49807,,,"","http://www.realclearpolitics.com/docs/2016/Gravis_National_July_2016.pdf",44668,68214,7/23/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",5/16/2016,5/19/2016,"ABC News/Washington Post","A+",829,"rv",.0003305,44,46,,,43.03851,48.7171,,,"","https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ",44093,65978,5/22/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",8/5/2016,8/18/2016,"Ipsos","A-",541,"lv",.0003297,42.1,33.97,,,40.72034,36.17822,,,"","http://www.reuters.com/statesofthenation",44960,68993,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/9/2016,8/13/2016,"Ipsos","A-",1137,"lv",.0003296,41.7,35,8.1,,42.94498,39.67826,4.61642,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44867,68769,8/16/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"South Carolina",8/17/2016,8/23/2016,"Google Consumer Surveys","B",401,"lv",.0003267,27.1,39.4,9.06,,33.8115,49.10125,4.441747,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45580,70965,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",8/19/2016,9/1/2016,"Ipsos","A-",365,"lv",.0003249,41.38,44.56,,,40.39935,45.98814,,,"","http://www.reuters.com/statesofthenation",45280,69661,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",3/31/2016,4/3/2016,"Harvard University","C+",3536,"lv",.0003242,46,40,,,44.16066,42.67743,,,"","http://caps.gov.harvard.edu/2016-poll",44044,65723,5/11/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/27/2016,9/2/2016,"CVOTER International","C+",1242,"lv",.0003202,49.25,45.13,,,47.50076,43.5785,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45326,70601,9/6/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",8/5/2016,8/18/2016,"Ipsos","A-",335,"lv",.0003191,36.31,54.13,,,34.28278,55.3713,,,"","http://www.reuters.com/statesofthenation",44951,68984,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",8/19/2016,9/1/2016,"Ipsos","A-",713,"lv",.0003187,50.06,36.87,,,49.45442,38.52798,,,"","http://www.reuters.com/statesofthenation",45315,69696,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",3/4/2016,3/10/2016,"Marist College","A",1968,"rv",.0003187,57,32,,,54.39902,36.20229,,,"","http://maristpoll.marist.edu/313-trump-ahead-in-fl-il-kasich-up-in-oh-clinton-ahead-in-fl-il-and-oh/",36597,65515,5/5/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Massachusetts",8/5/2016,8/18/2016,"Ipsos","A-",495,"lv",.0003184,52.52,29.58,,,51.25037,32.47321,,,"","http://www.reuters.com/statesofthenation",44958,68991,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/8/2016,8/12/2016,"Ipsos","A-",1167,"lv",.0003182,41.4,35.4,7.6,,42.61831,40.08635,4.150548,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44868,68770,8/16/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",8/26/2016,9/1/2016,"Ipsos","A-",343,"lv",.0003159,48.05,41.77,,,47.68643,43.43217,,,"","http://www.reuters.com/statesofthenation",45310,69691,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/21/2016,9/23/2016,"The Times-Picayune/Lucid","",1161,"lv",.0003159,42,38,9,,43.94362,43.40422,4.133317,,"","https://luc.id/2016-presidential-tracker/",46224,72283,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",8/26/2016,9/1/2016,"Ipsos","A-",375,"lv",.0003149,43.1,45.95,,,42.52227,47.49181,,,"","http://www.reuters.com/statesofthenation",45307,69688,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/30/2016,9/1/2016,"The Times-Picayune/Lucid","",1097,"lv",.0003142,43,34,9,,45.26779,40.51151,3.329628,,"","https://luc.id/2016-presidential-tracker/",46205,72264,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",8/10/2016,8/16/2016,"Google Consumer Surveys","B",282,"lv",.0003133,31.76,35.73,12.84,,38.41254,46.25138,8.340649,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45623,71008,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",8/19/2016,9/1/2016,"Ipsos","A-",404,"lv",.000312,48.92,43.83,,,48.36704,45.43723,,,"","http://www.reuters.com/statesofthenation",45306,69687,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kansas",8/17/2016,8/23/2016,"Google Consumer Surveys","B",275,"lv",.000312,40.04,26.88,9.46,,47.01451,37.29411,4.841746,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45556,70941,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New York",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1033,"lv",.0003114,37.34,28.83,7.16,,44.5745,38.4521,2.549765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45473,70791,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/15/2016,8/16/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0003108,41,39,9,,42.99572,44.139,4.946716,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44886,68824,8/18/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",8/31/2016,9/6/2016,"Google Consumer Surveys","B",560,"lv",.0003099,36.11,29.32,11.95,,43.24878,38.75014,7.339765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45484,70802,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1185,"lv",.0003098,34.91,29.27,9.22,,42.09455,38.79193,4.609766,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45453,70771,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Washington",8/24/2016,8/30/2016,"Google Consumer Surveys","B",600,"lv",.0003097,40.49,26.91,10.23,,47.78033,37.18594,5.585228,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45537,70922,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",7/29/2016,8/18/2016,"Ipsos","A-",375,"lv",.000309,41.02,47.01,,,40.10648,49.50881,,,"","http://www.reuters.com/statesofthenation",44954,68987,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",8/24/2016,8/30/2016,"Google Consumer Surveys","B",325,"lv",.0003078,33.58,32.81,8.15,,40.8175,42.96685,3.505228,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45501,70819,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",8/31/2016,9/6/2016,"Google Consumer Surveys","B",615,"lv",.0003076,35.17,29.24,7.78,,42.39981,38.8527,3.169765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45461,70779,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/19/2016,9/21/2016,"The Times-Picayune/Lucid","",1292,"lv",.0003051,41,40,8,,43.03997,45.44488,3.038821,,"","https://luc.id/2016-presidential-tracker/",46222,72281,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/9/2016,9/15/2016,"USC Dornsife/LA Times","",2497,"lv",.0003021,41.04,47.41,,,42.92678,46.02816,,,"","http://latimes.com/politics/",45819,71550,9/16/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",8/31/2016,9/6/2016,"Google Consumer Surveys","B",837,"lv",.0003009,29.08,35.47,9.51,,36.28591,45.03476,4.899765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45474,70792,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/20/2016,9/22/2016,"The Times-Picayune/Lucid","",1182,"lv",.0002998,42,38,8,,44.01085,43.41098,3.08489,,"","https://luc.id/2016-presidential-tracker/",46223,72282,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",3/28/2016,3/30/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"rv",.0002994,43,46,,,41.05102,49.5409,,,"","http://big.assets.huffingtonpost.com/MS316Poll.pdf",36696,50466,4/5/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/26/2016,9/1/2016,"CVOTER International","C+",1242,"lv",.0002984,48.98,45.46,,,47.20526,43.94752,,,"","http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/",45325,70600,9/6/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",8/31/2016,9/6/2016,"Google Consumer Surveys","B",808,"lv",.0002981,33,34.57,10.74,,40.12259,43.96769,6.129765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45477,70795,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/18/2016,9/20/2016,"The Times-Picayune/Lucid","",1353,"lv",.000297,42,41,7,,44.04229,46.49013,1.988258,,"","https://luc.id/2016-presidential-tracker/",46221,72280,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Oklahoma",8/10/2016,8/16/2016,"Google Consumer Surveys","B",240,"lv",.00029,27.28,39.25,12.88,,33.86239,49.53664,8.380648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45626,71011,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",8/12/2016,8/25/2016,"Ipsos","A-",498,"lv",.0002887,43.33,46.33,,,42.22045,47.76988,,,"","http://www.reuters.com/statesofthenation",45005,69058,8/26/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",8/26/2016,9/1/2016,"Ipsos","A-",605,"lv",.0002871,48.23,44.6,,,48.39383,46.86602,,,"","http://www.reuters.com/statesofthenation",45285,69666,9/4/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/7/2016,8/11/2016,"Ipsos","A-",1115,"lv",.0002859,40.5,35.3,7.2,,41.70602,39.98716,3.783939,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44841,68708,8/12/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",4/12/2016,4/15/2016,"St. Norbert College","A-",616,"rv",.0002856,46,34,,,44.84529,38.37393,,,"","http://www.snc.edu/sri/docs/2016/201604wissurvey.pdf",42214,60435,4/20/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Washington",8/5/2016,8/18/2016,"Ipsos","A-",399,"lv",.0002855,45.35,33.48,,,44.33419,36.19723,,,"","http://www.reuters.com/statesofthenation",44980,69013,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",8/12/2016,8/25/2016,"Ipsos","A-",678,"lv",.0002842,48.08,33.54,,,48.10577,36.56636,,,"","http://www.reuters.com/statesofthenation",45023,69076,8/26/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",8/10/2016,8/16/2016,"Google Consumer Surveys","B",107,"lv",.0002811,30.27,33.17,8,,37.02625,44.03842,3.500648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45616,71001,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Alabama",8/17/2016,8/23/2016,"Google Consumer Surveys","B",414,"lv",.0002808,17.97,56.78,5.5,,24.64267,66.37601,.8817463,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45542,70927,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/17/2016,9/19/2016,"The Times-Picayune/Lucid","",1376,"lv",.0002807,42,40,7,,44.04296,45.5433,1.931399,,"","https://luc.id/2016-presidential-tracker/",46220,72279,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/8/2016,9/14/2016,"USC Dornsife/LA Times","",2499,"lv",.0002806,41.34,47.22,,,43.22757,45.87671,,,"","http://latimes.com/politics/",45802,71502,9/15/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1170,"lv",.0002805,30.5,39.55,9.18,,37.64721,48.99705,4.569766,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45482,70800,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",8/12/2016,8/18/2016,"Ipsos","A-",844,"lv",.0002799,45.31,38.71,,,44.35666,40.99699,,,"","http://www.reuters.com/statesofthenation",44971,69004,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Arkansas",8/10/2016,8/16/2016,"Google Consumer Surveys","B",151,"lv",.0002796,23.56,40.99,9.77,,30.16712,51.35937,5.270649,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45593,70978,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/24/2016,8/30/2016,"Google Consumer Surveys","B",22189,"lv",.0002791,35.95,32.68,8.69,,43.06807,42.56765,4.045228,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/luS",45249,69566,8/31/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",8/24/2016,8/30/2016,"Google Consumer Surveys","B",524,"lv",.000279,38.29,24.77,9.46,,45.50069,34.86643,4.815229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45512,70830,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",8/5/2016,8/18/2016,"Ipsos","A-",512,"lv",.0002787,37.83,36.52,,,36.89348,39.14598,,,"","http://www.reuters.com/statesofthenation",44982,69015,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Tennessee",8/17/2016,8/23/2016,"Google Consumer Surveys","B",529,"lv",.0002774,25.93,46.25,7.62,,32.78973,56.35302,3.001746,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45582,70967,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Massachusetts",8/17/2016,8/23/2016,"Google Consumer Surveys","B",509,"lv",.0002764,50.66,22,7.53,,57.93673,33.23326,2.911746,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45559,70944,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",8/12/2016,8/18/2016,"Ipsos","A-",771,"lv",.0002748,45.79,45.28,,,45.06887,47.66082,,,"","http://www.reuters.com/statesofthenation",44974,69007,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",8/24/2016,8/30/2016,"Google Consumer Surveys","B",568,"lv",.0002748,25.87,43.94,8.9,,32.75859,53.31041,4.255229,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45499,70817,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Connecticut",4/10/2016,4/11/2016,"Emerson College","B",1043,"lv",.0002734,48,40,,,45.51161,40.7182,,,"","http://media.wix.com/ugd/3bebb2_a087ef7328134746b90ffd87f80c439e.pdf",36738,62664,4/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Maryland",8/17/2016,8/23/2016,"Google Consumer Surveys","B",439,"lv",.0002731,44.15,25.86,8.62,,50.99307,35.91786,4.001746,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45560,70945,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/7/2016,9/13/2016,"USC Dornsife/LA Times","",2550,"lv",.0002659,41.99,46.68,,,43.87841,45.3848,,,"","http://latimes.com/politics/",45735,71412,9/14/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"New York",3/22/2016,3/29/2016,"Quinnipiac University","A-",1667,"rv",.0002658,53,33,,,52.60278,36.76499,,,"","http://www.quinnipiac.edu/images/polling/ny/ny03312016_N39pgrw.pdf",36672,50506,4/6/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/6/2016,8/10/2016,"Ipsos","A-",1101,"lv",.0002657,39.9,35.2,7.3,,41.08655,39.88725,3.925861,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44842,68709,8/12/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/5/2016,8/9/2016,"Ipsos","A-",1168,"lv",.0002652,41.5,33.4,7.7,,42.67894,38.0792,4.383599,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44843,68710,8/12/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/25/2016,8/31/2016,"CVOTER International","C+",1173,"lv",.0002629,48.36,46.05,,,46.57217,44.59825,,,"","http://www.upi.com/Top_News/US/2016/09/02/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-dips-slightly/4771472763750/?spt=sec&or=tn",45270,69631,9/2/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Oregon",7/29/2016,8/18/2016,"Ipsos","A-",444,"lv",.0002616,43.38,39.05,,,42.37291,41.81614,,,"","http://www.reuters.com/statesofthenation",44973,69006,8/24/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/16/2016,9/18/2016,"The Times-Picayune/Lucid","",1378,"lv",.0002612,42,39,8,,44.05317,44.59269,2.881698,,"","https://luc.id/2016-presidential-tracker/",46219,72278,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",5/15/2016,5/19/2016,"NBC News/Wall Street Journal","A-",1000,"rv",.0002593,46,43,,,46.2398,47.95837,,,"","http://www.nbcnews.com/meet-the-press/clinton-s-lead-over-trump-shrinks-3-points-new-nbc-n577726",44094,65979,5/22/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/15/2016,9/17/2016,"The Times-Picayune/Lucid","",1468,"lv",.0002585,42,38,8,,44.07497,43.6198,2.850204,,"","https://luc.id/2016-presidential-tracker/",46218,72277,9/28/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1195,"lv",.000258,31.35,39.97,8.32,,38.54051,49.50388,3.709765,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45448,70766,9/9/16,"22:54:42  4 Nov 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/6/2016,9/12/2016,"USC Dornsife/LA Times","",2665,"lv",.0002578,42.76,45.83,,,44.65097,44.59168,,,"","http://latimes.com/politics/",45718,71353,9/13/16,"22:54:42  4 Nov 2016"
